item_id,order_id,product_id,product_name,category,quantity,unit_price,line_total,sku
ITM5368717,ORD786745,PROD7014,admit_prod7014,Toys,4,465.32,1861.28,SKU-34856
ITM8388391,ORD786745,PROD1786,CITY_PROD1786,Books,4,413.46,1653.84,SKU-57850
ITM9113115,ORD786745,PROD6788,AROUND_PROD6788,ELECTRONICS,2,440.8,881.6,SKU-69389
ITM5276622,ORD940208,PROD4372,MAN_PROD4372,electronics,4,55.9,223.6,SKU-82917
ITM6879519,ORD940208,PROD7610,PROJECT_PROD7610,Toys,5,35.98,179.9,SKU-81629
ITM2356931,ORD940208,PROD9212,POLICY_PROD9212,electronics,5,167.87,839.35,SKU-87278
ITM3006090,ORD986552,PROD9658,view_prod9658,,4,303.0,1212.0,SKU-75989
ITM8766593,ORD416110,PROD2108,nearly_prod2108,ELECTRONICS,5,44.12,220.6,SKU-11254
ITM1819627,ORD416110,PROD1304,public_PROD1304,,3,354.91,1064.73,SKU-15840
ITM8284877,ORD416110,PROD6382,discuss_PROD6382,Electronics,4,402.73,1610.92,SKU-68222
ITM1069357,ORD416110,PROD9878,audience_prod9878,Sports,4,438.56,1754.24,SKU-87210
ITM2380602,ORD416110,PROD1885,wish_prod1885,ELECTRONICS,2,232.64,465.28,SKU-76361
ITM4256390,ORD416110,PROD8309,SCENE_PROD8309,Home & Garden,4,122.32,489.28,SKU-22166
ITM3443240,ORD237566,PROD7451,NONE_PROD7451,ELECTRONICS,1,442.18,442.18,SKU-26883
ITM7760303,ORD237566,PROD7352,admit_PROD7352,Electronics,5,120.74,603.7,SKU-40422
ITM5850364,ORD115457,PROD3317,plant_prod3317,Sports,1,257.17,257.17,SKU-29298
ITM9397400,ORD115457,PROD7455,DECISION_PROD7455,Electronics,2,59.24,118.48,SKU-87080
ITM7553608,ORD115457,PROD9531,yard_PROD9531,Clothing,5,185.53,927.65,SKU-76135
ITM4132048,ORD971861,PROD8016,site_prod8016,Toys,2,443.9,887.8,SKU-78585
ITM9882945,ORD312511,PROD3318,language_PROD3318,,3,311.73,935.19,SKU-79963
ITM2892608,ORD688247,PROD4548,century_PROD4548,Clothing,2,395.11,790.22,SKU-82565
ITM9703947,ORD688247,PROD3584,receive_prod3584,Books,2,353.29,706.58,SKU-36663
ITM9889493,ORD688247,PROD8737,assume_prod8737,Electronics,1,162.85,162.85,SKU-53969
ITM5988091,ORD688247,PROD8967,main_PROD8967,Clothing,3,95.53,286.59,SKU-91209
ITM1680549,ORD490843,PROD8812,HOPE_PROD8812,Home & Garden,1,83.28,83.28,SKU-25373
ITM5654353,ORD490843,PROD2722,computer_prod2722,,1,433.15,433.15,SKU-84051
ITM8058285,ORD487786,PROD9122,middle_PROD9122,Electronics,3,345.79,1037.37,SKU-51077
ITM6097206,ORD487786,PROD6600,attack_prod6600,Clothing,4,74.15,296.6,SKU-69604
ITM4483598,ORD487786,PROD3722,sit_prod3722,Clothing,4,345.67,1382.68,SKU-43515
ITM6239859,ORD487786,PROD5488,evening_PROD5488,ELECTRONICS,5,363.2,1816.0,SKU-59501
ITM6275937,ORD487786,PROD2197,father_PROD2197,Sports,3,320.38,961.14,SKU-16096
ITM2008830,ORD487786,PROD2579,RESEARCH_PROD2579,Books,2,360.65,721.3,SKU-50891
ITM1857419,ORD688130,PROD3202,OTHERS_PROD3202,Books,5,13.35,66.75,SKU-89855
ITM8921642,ORD688130,PROD1361,paper_PROD1361,Toys,4,22.39,89.56,SKU-85331
ITM7576929,ORD688130,PROD9188,may_PROD9188,Toys,5,217.09,1085.45,SKU-26561
ITM5410755,ORD648830,PROD7515,NIGHT_PROD7515,,1,361.47,361.47,SKU-24638
ITM1386010,ORD648830,PROD5825,after_PROD5825,Books,3,306.51,919.53,
ITM6504670,ORD648830,PROD2694,imagine_prod2694,Electronics,3,304.51,913.53,SKU-53266
ITM8043565,ORD138283,PROD3640,red_PROD3640,Electronics,4,446.05,1784.2,SKU-15189
ITM1976388,ORD672091,PROD2622,GAME_PROD2622,Books,4,486.8,1947.2,SKU-29567
ITM2612030,ORD672091,PROD8556,INDIVIDUAL_PROD8556,,4,134.73,538.92,SKU-50825
ITM8942987,ORD210146,PROD8232,NATURAL_PROD8232,electronics,3,42.08,126.24,SKU-48070
ITM6408469,ORD306954,PROD2049,FILL_PROD2049,,4,374.01,1496.04,SKU-78097
ITM9968320,ORD306954,PROD4848,tell_PROD4848,Electronics,4,418.34,1673.36,SKU-43049
ITM2762327,ORD306954,PROD9981,LAY_PROD9981,Toys,4,72.96,291.84,SKU-74165
ITM2610405,ORD246659,PROD9878,MANAGEMENT_PROD9878,Clothing,5,97.62,488.1,SKU-67559
ITM6720722,ORD647860,PROD6685,OCCUR_PROD6685,electronics,4,206.39,825.56,SKU-82644
ITM5230663,ORD647860,PROD2643,ALONE_PROD2643,Clothing,2,23.32,46.64,SKU-31508
ITM1364842,ORD647860,PROD7681,CHILD_PROD7681,Sports,3,15.65,46.95,SKU-90752
ITM9409249,ORD941811,PROD4938,table_prod4938,electronics,4,298.14,1192.56,SKU-13796
ITM4046255,ORD941811,PROD9243,GIRL_PROD9243,Electronics,2,104.62,209.24,SKU-50896
ITM3578153,ORD272216,PROD1893,effort_PROD1893,ELECTRONICS,2,58.11,116.22,SKU-51342
ITM9828022,ORD272216,PROD2394,SEND_PROD2394,ELECTRONICS,4,292.88,1171.52,SKU-79631
ITM4308375,ORD272216,PROD7950,office_PROD7950,Clothing,2,267.95,535.9,
ITM4694115,ORD272216,PROD3433,win_PROD3433,electronics,3,29.07,87.21,SKU-24022
ITM4106084,ORD272216,PROD5004,REACH_PROD5004,Electronics,1,264.84,264.84,SKU-20021
ITM3378531,ORD426988,PROD3727,CONGRESS_PROD3727,Sports,1,314.64,314.64,SKU-26730
ITM2596146,ORD426988,PROD1986,especially_prod1986,Books,1,402.3,402.3,SKU-16173
ITM6838757,ORD426988,PROD1839,cold_PROD1839,,1,290.43,290.43,SKU-70490
ITM2958709,ORD723330,PROD6268,HOWEVER_PROD6268,electronics,5,402.73,2013.65,SKU-18285
ITM6416279,ORD723330,PROD1380,SENSE_PROD1380,Books,3,414.01,1242.03,SKU-19936
ITM2904751,ORD723330,PROD3728,account_prod3728,Electronics,5,383.72,1918.6,SKU-33816
ITM7631687,ORD397992,PROD8659,third_prod8659,Clothing,1,32.22,32.22,SKU-67517
ITM2588809,ORD397992,PROD5657,them_PROD5657,,5,248.96,1244.8,SKU-46157
ITM7205462,ORD397992,PROD2815,SIMILAR_PROD2815,,3,193.81,581.43,SKU-25845
ITM9301664,ORD397992,PROD6211,EFFECT_PROD6211,Clothing,4,285.18,1140.72,SKU-48777
ITM5016828,ORD688368,PROD6559,blood_prod6559,Clothing,5,83.8,419.0,SKU-34231
ITM6052891,ORD375710,PROD8749,trade_prod8749,ELECTRONICS,5,372.93,1864.65,SKU-99495
ITM4236545,ORD375710,PROD6044,MOTHER_PROD6044,electronics,4,403.52,1614.08,SKU-82175
ITM4242142,ORD375710,PROD6833,weight_prod6833,Electronics,4,325.11,1300.44,SKU-92751
ITM7192456,ORD375710,PROD9641,FINAL_PROD9641,Books,3,41.16,123.48,SKU-72279
ITM2423782,ORD375710,PROD8715,or_prod8715,Sports,1,228.4,228.4,SKU-66807
ITM3211008,ORD946514,PROD8567,let_prod8567,electronics,1,406.77,406.77,SKU-47363
ITM3894822,ORD946514,PROD1540,POLICE_PROD1540,Books,2,107.34,214.68,SKU-61186
ITM9874002,ORD946514,PROD3358,identify_prod3358,,5,313.18,1565.9,
ITM8833923,ORD946514,PROD7293,also_PROD7293,Electronics,1,217.29,217.29,SKU-51630
ITM5116677,ORD946514,PROD5269,relate_prod5269,Home & Garden,4,35.08,140.32,SKU-23035
ITM5337228,ORD195775,PROD5901,heart_prod5901,Sports,3,297.41,892.23,SKU-32038
ITM7708976,ORD243628,PROD7534,most_prod7534,electronics,2,112.25,224.5,SKU-78459
ITM2804213,ORD243628,PROD4739,back_prod4739,,5,120.44,602.2,SKU-20412
ITM6349380,ORD687354,PROD6524,SERIES_PROD6524,ELECTRONICS,2,422.92,845.84,SKU-71733
ITM8614576,ORD734787,PROD2458,GREAT_PROD2458,Sports,2,310.64,621.28,SKU-61416
ITM1391363,ORD734787,PROD1957,PUT_PROD1957,Toys,1,62.7,62.7,SKU-18847
ITM8911221,ORD734787,PROD8556,OLD_PROD8556,Clothing,5,291.64,1458.2,SKU-17538
ITM8561221,ORD613900,PROD8732,animal_PROD8732,Electronics,2,279.34,558.68,SKU-10700
ITM7956579,ORD613900,PROD4063,anything_prod4063,Sports,3,498.57,1495.71,SKU-97379
ITM7624140,ORD613900,PROD1061,red_prod1061,,3,433.4,1300.2,SKU-33932
ITM7096404,ORD613900,PROD7056,CREATE_PROD7056,Toys,2,262.84,525.68,SKU-93651
ITM5417893,ORD613900,PROD1418,age_PROD1418,,4,135.23,540.92,
ITM5500248,ORD908184,PROD2976,decade_PROD2976,Toys,4,389.38,1557.52,SKU-27915
ITM4201778,ORD492383,PROD9165,home_PROD9165,,5,381.81,1909.05,SKU-53076
ITM4763817,ORD492383,PROD4189,eye_prod4189,electronics,1,297.51,297.51,SKU-79056
ITM8172725,ORD492383,PROD5623,MEAN_PROD5623,Books,4,266.48,1065.92,
ITM4425186,ORD444406,PROD2349,WITH_PROD2349,Home & Garden,2,485.27,970.54,SKU-74028
ITM3017628,ORD517641,PROD6644,one_prod6644,electronics,4,113.03,452.12,SKU-14065
ITM1179002,ORD517641,PROD8933,REST_PROD8933,ELECTRONICS,3,114.69,344.07,SKU-28970
ITM1926499,ORD517641,PROD2341,college_PROD2341,Books,2,360.15,720.3,SKU-63022
ITM3911408,ORD517641,PROD1786,toward_prod1786,Toys,4,341.4,1365.6,SKU-74538
ITM6251879,ORD737058,PROD8576,SAME_PROD8576,Toys,1,255.25,255.25,SKU-12059
ITM1455046,ORD737058,PROD8147,TOWN_PROD8147,Toys,5,214.79,1073.95,SKU-94324
ITM5378315,ORD737058,PROD3424,size_PROD3424,Electronics,2,176.59,353.18,SKU-92944
ITM2315738,ORD130237,PROD9085,stock_prod9085,Toys,5,498.0,2490.0,SKU-91105
ITM1986192,ORD130237,PROD4229,skill_prod4229,Books,4,59.67,238.68,SKU-76486
ITM2439020,ORD974579,PROD9615,society_prod9615,Sports,5,410.88,2054.4,SKU-65175
ITM2135762,ORD974579,PROD8383,WAY_PROD8383,Electronics,1,180.9,180.9,SKU-55115
ITM5456347,ORD974579,PROD4206,ME_PROD4206,ELECTRONICS,5,336.69,1683.45,SKU-64920
ITM5463397,ORD993990,PROD1955,LOT_PROD1955,Home & Garden,5,138.51,692.55,SKU-45990
ITM2030579,ORD993990,PROD3999,same_prod3999,,5,345.46,1727.3,SKU-21128
ITM1947343,ORD993990,PROD9375,section_prod9375,Sports,4,246.81,987.24,SKU-42374
ITM6258772,ORD993990,PROD9025,OFTEN_PROD9025,,-5,101.36,-506.8,SKU-65588
ITM9720968,ORD993990,PROD4307,ENTIRE_PROD4307,Clothing,2,236.51,473.02,SKU-99772
ITM7590409,ORD641422,PROD6389,century_PROD6389,ELECTRONICS,3,6.65,19.95,SKU-87978
ITM3998467,ORD641422,PROD9602,like_prod9602,,5,72.52,362.6,SKU-63409
ITM2511430,ORD641422,PROD4589,NATIONAL_PROD4589,Sports,3,249.75,749.25,
ITM4721674,ORD864366,PROD2668,ready_prod2668,ELECTRONICS,1,268.95,268.95,SKU-35862
ITM2331049,ORD864366,PROD3020,or_PROD3020,Sports,3,57.58,172.74,SKU-33638
ITM8650199,ORD766160,PROD2915,power_prod2915,Sports,1,133.65,133.65,SKU-64716
ITM7143410,ORD766160,PROD9875,KNOW_PROD9875,,3,95.89,287.67,SKU-18148
ITM4607494,ORD766160,PROD8250,bring_prod8250,Home & Garden,3,228.36,685.08,SKU-74975
ITM2236084,ORD766160,PROD3614,OPPORTUNITY_PROD3614,Toys,1,153.2,153.2,SKU-49429
ITM2254474,ORD695772,PROD6267,HER_PROD6267,ELECTRONICS,3,434.16,1302.48,SKU-42510
ITM2096549,ORD294677,PROD2360,down_PROD2360,,2,192.36,384.72,SKU-16271
ITM3832340,ORD582711,PROD9219,SCHOOL_PROD9219,ELECTRONICS,2,219.35,438.7,SKU-12143
ITM9310274,ORD582711,PROD2380,FOUR_PROD2380,Clothing,1,186.14,186.14,SKU-64094
ITM9713283,ORD425569,PROD5708,STRONG_PROD5708,Clothing,5,74.68,373.4,SKU-73084
ITM5683248,ORD386050,PROD5855,technology_prod5855,Toys,4,478.96,1915.84,SKU-85011
ITM6539953,ORD386050,PROD6989,MEASURE_PROD6989,Home & Garden,3,469.74,1409.22,SKU-69849
ITM7742231,ORD706806,PROD1695,MAINTAIN_PROD1695,electronics,3,366.88,1100.64,SKU-24466
ITM9154446,ORD263267,PROD2477,test_prod2477,Home & Garden,4,297.05,1188.2,SKU-94698
ITM4156767,ORD263267,PROD7201,century_prod7201,Electronics,2,90.93,181.86,SKU-50668
ITM3810908,ORD458802,PROD7086,tax_prod7086,Toys,3,363.1,1089.3,SKU-31656
ITM1832974,ORD458802,PROD1596,factor_prod1596,,4,481.21,1924.84,
ITM1733280,ORD458802,PROD7236,UNTIL_PROD7236,,5,74.8,374.0,SKU-67390
ITM7572503,ORD590406,PROD8895,DAUGHTER_PROD8895,,3,470.42,1411.26,SKU-85698
ITM2696741,ORD590406,PROD8871,SPEND_PROD8871,,3,30.37,91.11,SKU-25350
ITM6198079,ORD590406,PROD9400,SEND_PROD9400,electronics,2,413.85,827.7,SKU-79335
ITM9755973,ORD590406,PROD1065,action_PROD1065,Electronics,2,203.67,407.34,SKU-65382
ITM4602737,ORD490366,PROD9845,happen_PROD9845,Sports,3,258.03,774.09,SKU-10590
ITM8369037,ORD266461,PROD3753,ground_PROD3753,ELECTRONICS,1,23.13,23.13,SKU-62383
ITM5163531,ORD266461,PROD6025,DOG_PROD6025,,1,197.92,197.92,SKU-90584
ITM1340286,ORD589518,PROD2833,officer_prod2833,Electronics,4,89.41,357.64,SKU-11030
ITM2210816,ORD589518,PROD8443,BUDGET_PROD8443,Clothing,3,149.98,449.94,SKU-81853
ITM2931463,ORD589518,PROD5727,open_prod5727,Electronics,1,238.54,238.54,SKU-57282
ITM5022032,ORD589518,PROD4171,INSTITUTION_PROD4171,,5,463.58,2317.9,SKU-86838
ITM3825669,ORD589518,PROD3037,whatever_PROD3037,electronics,2,253.6,507.2,SKU-74267
ITM5663625,ORD596576,PROD1741,name_PROD1741,Sports,1,129.75,129.75,SKU-92601
ITM5235981,ORD596576,PROD4472,world_prod4472,Electronics,2,331.95,663.9,SKU-92736
ITM4572755,ORD596576,PROD6234,source_prod6234,Home & Garden,4,73.6,294.4,SKU-47450
ITM9073715,ORD345684,PROD3821,ten_prod3821,ELECTRONICS,2,214.78,429.56,SKU-42431
ITM5109927,ORD345684,PROD4592,pick_prod4592,Electronics,3,83.5,250.5,SKU-99958
ITM4638089,ORD345684,PROD3952,yes_prod3952,electronics,2,225.52,451.04,SKU-56385
ITM9852839,ORD345684,PROD4508,treat_PROD4508,Toys,3,337.37,1012.11,SKU-91679
ITM9509689,ORD345684,PROD2371,CHAIR_PROD2371,ELECTRONICS,5,360.57,1802.85,SKU-96445
ITM3386832,ORD345684,PROD5587,middle_prod5587,Clothing,1,89.43,89.43,SKU-88970
ITM9259061,ORD721885,PROD7070,environment_PROD7070,ELECTRONICS,2,349.53,699.06,
ITM4697260,ORD721885,PROD9029,design_PROD9029,,3,22.86,68.58,SKU-40212
ITM7836851,ORD236200,PROD8253,day_prod8253,Books,4,416.05,1664.2,SKU-87867
ITM6229136,ORD580995,PROD5654,GET_PROD5654,Toys,3,74.74,224.22,SKU-74127
ITM3463356,ORD580995,PROD8018,kind_PROD8018,Home & Garden,5,397.11,1985.55,SKU-36582
ITM9140060,ORD293560,PROD6783,DIRECTOR_PROD6783,Clothing,3,226.46,679.38,SKU-54600
ITM2549732,ORD293560,PROD4798,compare_PROD4798,Sports,5,451.06,2255.3,SKU-24923
ITM3434155,ORD293560,PROD7883,AVOID_PROD7883,,3,193.71,581.13,SKU-56136
ITM8435560,ORD293560,PROD1572,last_prod1572,electronics,3,411.44,1234.32,SKU-94624
ITM2457147,ORD293560,PROD9845,long_PROD9845,Clothing,2,395.69,791.38,SKU-31875
ITM7239860,ORD600531,PROD6517,TRAINING_PROD6517,Home & Garden,1,170.94,170.94,SKU-17213
ITM5073016,ORD600531,PROD5266,both_PROD5266,ELECTRONICS,1,120.34,120.34,
ITM3148748,ORD971730,PROD3167,chance_PROD3167,,1,471.61,471.61,SKU-26527
ITM8215836,ORD971730,PROD1644,THEY_PROD1644,Sports,4,316.58,1266.32,SKU-10096
ITM9063349,ORD971730,PROD1270,meeting_prod1270,,5,209.51,1047.55,SKU-63418
ITM4831079,ORD971730,PROD9349,company_PROD9349,,4,217.46,869.84,SKU-84619
ITM6570430,ORD910822,PROD2325,FINAL_PROD2325,Home & Garden,1,68.71,68.71,SKU-37209
ITM9825169,ORD802416,PROD4113,might_PROD4113,Toys,3,286.45,859.35,SKU-26842
ITM7518978,ORD802416,PROD5749,INSTEAD_PROD5749,ELECTRONICS,5,99.6,498.0,SKU-20716
ITM5068610,ORD456359,PROD1214,use_PROD1214,ELECTRONICS,4,391.29,1565.16,SKU-61382
ITM2187502,ORD456359,PROD2601,BAG_PROD2601,electronics,5,158.01,790.05,SKU-54427
ITM2562648,ORD456359,PROD7313,camera_prod7313,Sports,3,388.73,1166.19,SKU-89306
ITM3470288,ORD624235,PROD4143,ECONOMY_PROD4143,Toys,5,190.56,952.8,SKU-66692
ITM1315349,ORD398806,PROD1848,everyone_PROD1848,Clothing,5,144.5,722.5,SKU-64552
ITM1672213,ORD517559,PROD1210,talk_prod1210,Clothing,5,431.02,2155.1,SKU-20599
ITM4375746,ORD517559,PROD5380,Mr_PROD5380,Books,5,63.26,316.3,SKU-77862
ITM9874569,ORD517559,PROD4631,north_PROD4631,Home & Garden,1,313.46,313.46,SKU-45702
ITM3706061,ORD517559,PROD9239,unit_prod9239,Electronics,2,213.36,426.72,SKU-12734
ITM9255025,ORD517559,PROD3429,KNOW_PROD3429,,5,474.25,2371.25,SKU-26568
ITM2585504,ORD942583,PROD1642,get_PROD1642,Sports,1,379.74,379.74,SKU-88578
ITM9223331,ORD942583,PROD9433,position_prod9433,ELECTRONICS,3,339.77,1019.31,SKU-86233
ITM8341708,ORD785577,PROD8501,value_PROD8501,electronics,4,216.23,864.92,SKU-16611
ITM6200228,ORD785577,PROD6473,READY_PROD6473,Home & Garden,2,365.01,730.02,SKU-38142
ITM7436672,ORD732958,PROD6358,continue_prod6358,ELECTRONICS,2,44.35,88.7,SKU-55361
ITM1217457,ORD732958,PROD8894,soon_PROD8894,Toys,4,102.04,408.16,SKU-58816
ITM1663199,ORD732958,PROD5476,GENERATION_PROD5476,Clothing,3,460.63,1381.89,SKU-97286
ITM5806394,ORD923650,PROD4508,career_prod4508,electronics,4,494.83,1979.32,SKU-77168
ITM8959460,ORD307212,PROD7282,almost_PROD7282,Toys,2,463.62,927.24,SKU-96191
ITM6303618,ORD307212,PROD8881,student_prod8881,Clothing,3,267.67,803.01,SKU-68185
ITM1547794,ORD307212,PROD2675,CONTAIN_PROD2675,electronics,2,309.23,618.46,
ITM6390453,ORD307212,PROD8236,ANSWER_PROD8236,Clothing,5,90.79,453.95,SKU-40418
ITM6649278,ORD307212,PROD9679,firm_PROD9679,ELECTRONICS,4,140.42,561.68,SKU-48235
ITM3199947,ORD307212,PROD3362,choose_prod3362,Home & Garden,4,13.25,53.0,SKU-28496
ITM4226308,ORD613405,PROD1088,others_prod1088,Toys,3,198.29,594.87,SKU-11646
ITM7775255,ORD613405,PROD2769,environment_prod2769,Clothing,2,66.51,133.02,SKU-26347
ITM1470376,ORD904083,PROD9871,NICE_PROD9871,,3,310.5,931.5,SKU-84331
ITM1447694,ORD904083,PROD5078,five_prod5078,Sports,1,208.9,208.9,SKU-11363
ITM3516728,ORD766876,PROD7429,impact_prod7429,electronics,5,372.72,1863.6,SKU-23465
ITM8472669,ORD766876,PROD7949,FUTURE_PROD7949,Sports,4,143.76,575.04,SKU-82311
ITM6469259,ORD766876,PROD8473,AGE_PROD8473,ELECTRONICS,4,393.48,1573.92,SKU-58182
ITM1673434,ORD660972,PROD3997,player_prod3997,Home & Garden,5,239.2,1196.0,SKU-46406
ITM4074873,ORD660972,PROD6440,wish_PROD6440,Home & Garden,3,236.57,709.71,SKU-69267
ITM3875316,ORD660972,PROD1669,bed_prod1669,,1,247.73,247.73,SKU-30870
ITM9761648,ORD660972,PROD2267,wide_PROD2267,Electronics,2,339.28,678.56,SKU-64989
ITM7151958,ORD660972,PROD4724,AS_PROD4724,Electronics,3,329.41,988.23,SKU-72294
ITM3256552,ORD965674,PROD7192,eye_PROD7192,Electronics,4,277.56,1110.24,SKU-16417
ITM4226505,ORD140147,PROD1630,find_prod1630,Toys,3,29.13,87.39,SKU-12325
ITM1468843,ORD767671,PROD2508,yeah_PROD2508,ELECTRONICS,2,420.87,841.74,SKU-81207
ITM6181672,ORD767671,PROD2021,pick_PROD2021,Sports,5,188.4,942.0,SKU-73639
ITM3059291,ORD767671,PROD3022,EVER_PROD3022,Books,1,40.06,40.06,SKU-81206
ITM1903335,ORD767671,PROD8076,beyond_prod8076,Sports,4,366.54,1466.16,SKU-90222
ITM1552862,ORD767671,PROD7911,woman_PROD7911,Sports,3,177.29,531.87,SKU-42777
ITM8993431,ORD767671,PROD4226,BECAUSE_PROD4226,electronics,4,86.32,345.28,SKU-25637
ITM7095516,ORD222080,PROD3366,REALIZE_PROD3366,Toys,2,222.06,444.12,SKU-13522
ITM1104639,ORD222080,PROD9678,that_prod9678,,3,176.21,528.63,SKU-54631
ITM8966058,ORD222080,PROD7528,PERSONAL_PROD7528,electronics,2,259.9,519.8,SKU-52462
ITM5984467,ORD222080,PROD4171,project_PROD4171,Electronics,2,482.07,964.14,SKU-64117
ITM1941367,ORD222080,PROD3120,about_PROD3120,Toys,1,20.87,20.87,SKU-61852
ITM8034234,ORD492415,PROD9799,RELATE_PROD9799,Toys,1,220.01,220.01,SKU-68830
ITM1236755,ORD492415,PROD5400,nearly_prod5400,Books,4,15.79,63.16,SKU-40993
ITM2087383,ORD625927,PROD5563,better_prod5563,,5,489.68,2448.4,SKU-18850
ITM7522341,ORD625927,PROD2399,BE_PROD2399,Toys,3,97.43,292.29,SKU-83581
ITM3552325,ORD625927,PROD7824,system_prod7824,Toys,2,165.59,331.18,SKU-24064
ITM5376779,ORD625927,PROD6649,score_PROD6649,Sports,1,476.6,476.6,SKU-40426
ITM7972358,ORD119628,PROD4816,SPEECH_PROD4816,Sports,3,324.36,973.08,SKU-20244
ITM7980008,ORD201866,PROD4575,home_PROD4575,Clothing,1,449.38,449.38,SKU-48205
ITM6416692,ORD201866,PROD3827,task_PROD3827,ELECTRONICS,5,334.64,1673.2,SKU-60625
ITM5324370,ORD201866,PROD5544,perhaps_PROD5544,Sports,3,392.91,1178.73,SKU-45831
ITM7976146,ORD201866,PROD2571,our_prod2571,,3,319.58,958.74,SKU-90242
ITM2833944,ORD201866,PROD6925,front_PROD6925,Toys,4,327.52,1310.08,SKU-87020
ITM5232811,ORD716472,PROD2564,USE_PROD2564,Electronics,4,443.15,1772.6,SKU-97714
ITM2663726,ORD435169,PROD3280,suddenly_PROD3280,ELECTRONICS,3,35.73,107.19,SKU-79596
ITM3779539,ORD435169,PROD3423,STOP_PROD3423,Toys,3,294.33,882.99,SKU-72384
ITM1862758,ORD368113,PROD7713,between_prod7713,Electronics,4,199.32,797.28,SKU-12396
ITM1316876,ORD317633,PROD3991,LEAST_PROD3991,Toys,1,373.72,373.72,SKU-65237
ITM6090715,ORD754589,PROD8289,month_prod8289,Electronics,1,346.35,346.35,SKU-54732
ITM7683349,ORD754589,PROD2136,politics_prod2136,Sports,2,208.8,417.6,SKU-55458
ITM2077932,ORD754589,PROD3305,common_PROD3305,,3,397.07,1191.21,SKU-13855
ITM3936393,ORD754589,PROD7258,near_prod7258,ELECTRONICS,1,408.62,408.62,SKU-78926
ITM5905668,ORD754589,PROD9177,hand_prod9177,electronics,3,245.91,737.73,SKU-79148
ITM2235987,ORD754589,PROD5490,SURFACE_PROD5490,Sports,5,141.11,705.55,SKU-54123
ITM1654428,ORD754589,PROD1697,skin_PROD1697,,2,227.84,455.68,SKU-23342
ITM5473119,ORD754589,PROD3037,YOURSELF_PROD3037,Electronics,1,485.4,485.4,SKU-55435
ITM9758429,ORD754589,PROD9227,on_PROD9227,Sports,5,293.83,1469.15,SKU-32072
ITM7292628,ORD346120,PROD4447,republican_prod4447,,1,495.39,495.39,SKU-13602
ITM8820568,ORD346120,PROD9390,few_prod9390,ELECTRONICS,1,84.25,84.25,SKU-87272
ITM4961925,ORD346120,PROD9914,AMOUNT_PROD9914,Clothing,3,87.23,261.69,SKU-18586
ITM6219406,ORD698469,PROD4034,impact_prod4034,Toys,2,184.43,368.86,SKU-86286
ITM8585307,ORD698469,PROD1139,NATURE_PROD1139,,3,367.44,1102.32,SKU-96820
ITM9558686,ORD698469,PROD4730,walk_PROD4730,Electronics,1,356.91,356.91,SKU-14670
ITM6270423,ORD698469,PROD4768,night_PROD4768,ELECTRONICS,5,397.82,1989.1,SKU-46290
ITM6819330,ORD698469,PROD2254,OFFICER_PROD2254,Clothing,2,333.96,667.92,SKU-78400
ITM9563661,ORD698469,PROD5429,GROWTH_PROD5429,electronics,2,221.91,443.82,SKU-79140
ITM8569219,ORD698469,PROD7792,low_PROD7792,,3,112.36,337.08,SKU-23286
ITM9944801,ORD538493,PROD8963,CONTAIN_PROD8963,,1,212.04,212.04,SKU-84808
ITM3479117,ORD538493,PROD5450,DRIVE_PROD5450,Electronics,1,191.82,191.82,SKU-64456
ITM1577766,ORD626704,PROD8607,people_PROD8607,,2,458.19,916.38,SKU-58076
ITM1536842,ORD626704,PROD8448,THREE_PROD8448,,4,254.27,1017.08,SKU-66472
ITM8033069,ORD286255,PROD6737,both_prod6737,Clothing,1,215.71,215.71,SKU-13013
ITM1841816,ORD286255,PROD3458,necessary_prod3458,electronics,4,249.08,996.32,SKU-69946
ITM8465653,ORD286255,PROD6202,collection_prod6202,Home & Garden,2,428.44,856.88,SKU-99011
ITM2570416,ORD286255,PROD8008,ESPECIALLY_PROD8008,,1,272.24,272.24,SKU-46570
ITM3888583,ORD286255,PROD2892,will_PROD2892,Electronics,5,94.23,471.15,SKU-48674
ITM5605559,ORD286255,PROD3372,COVER_PROD3372,,2,136.93,273.86,SKU-92467
ITM2710426,ORD708339,PROD7679,another_prod7679,Toys,4,62.66,250.64,
ITM1829670,ORD728692,PROD2532,assume_prod2532,Clothing,1,82.65,82.65,SKU-67234
ITM7738589,ORD728692,PROD6269,voice_PROD6269,,3,402.24,1206.72,SKU-53431
ITM9095558,ORD817606,PROD3705,NORTH_PROD3705,Clothing,5,136.34,681.7,SKU-51096
ITM2204766,ORD817606,PROD8601,TELEVISION_PROD8601,Clothing,4,488.49,1953.96,SKU-29481
ITM9137831,ORD817606,PROD3790,resource_PROD3790,Sports,3,400.27,1200.81,SKU-55125
ITM4674777,ORD817606,PROD2982,hit_PROD2982,Electronics,2,350.43,700.86,
ITM2816131,ORD580005,PROD3861,EXIST_PROD3861,Home & Garden,5,265.89,1329.45,SKU-66693
ITM2576495,ORD132390,PROD4571,loss_prod4571,,1,99.08,99.08,
ITM8804797,ORD132390,PROD2401,lay_PROD2401,Home & Garden,1,50.66,50.66,SKU-98112
ITM4851410,ORD132390,PROD9378,enter_prod9378,Clothing,4,306.62,1226.48,SKU-49656
ITM6406015,ORD132390,PROD5093,EVERYTHING_PROD5093,electronics,3,431.58,1294.74,SKU-60366
